FLIGHT_ID,AIRLINE_CODE,AIRLINE_NAME,AIRCRAFT_ID,AIRCRAFT_TYPE,CAPACITY,DEPARTURE_AIRPORT_CODE,DEPARTURE_AIRPORT_NAME,DESTINATION_AIRPORT_CODE,DESTINATION_AIRPORT_NAME
100593,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100594,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100595,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100596,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100597,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100598,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100599,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100600,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100601,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100602,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100603,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100604,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100605,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100606,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100607,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100608,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100609,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100610,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100611,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100612,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100613,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100614,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100615,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100616,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100617,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100618,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100619,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100620,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100621,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100622,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100623,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100624,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100625,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100626,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100627,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100628,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100629,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100630,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100631,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100632,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100633,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100634,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100635,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100636,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100637,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100638,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100639,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100640,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100641,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100642,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100643,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100644,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100645,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100646,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100647,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100648,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100649,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100650,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100651,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100652,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100653,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100654,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100655,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100656,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100657,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100658,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100659,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100660,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100661,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100662,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100663,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100664,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100665,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100666,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100667,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100668,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100669,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100670,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100671,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100672,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100673,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100674,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100675,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100676,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100677,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100678,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100679,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100680,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100681,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100682,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100683,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100684,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100685,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100686,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100687,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100688,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100689,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100690,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100691,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100692,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100693,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100694,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100695,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100696,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100697,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100698,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100699,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100700,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100701,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100702,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100703,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100704,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100705,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100706,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100707,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100708,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100709,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100710,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100711,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100712,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100713,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100714,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100715,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100716,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100717,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100718,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100719,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100720,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100721,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100722,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100723,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100724,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100725,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100726,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100727,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100728,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100729,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100730,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100731,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100732,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100733,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100734,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100735,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100736,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100737,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100738,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100739,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100740,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100741,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100742,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100743,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100744,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100745,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100746,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100747,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100748,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100749,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100750,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100751,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100752,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100753,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100754,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100755,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100756,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100757,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100758,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100759,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100760,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100761,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100762,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100763,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100764,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100765,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100766,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100767,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100768,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100769,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100770,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100771,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100772,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100773,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100774,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100775,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100776,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100777,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100778,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100779,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100780,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100781,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100782,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100783,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100784,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100785,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100786,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100787,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100788,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100789,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100790,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100791,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100792,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100793,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100794,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100795,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100796,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100797,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100798,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100799,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100800,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100801,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100802,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100803,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100804,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100805,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100806,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100807,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100808,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100809,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100810,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100811,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100812,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100813,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100814,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100815,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100816,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100817,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100818,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100819,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100820,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100821,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100822,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100823,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100824,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100825,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100826,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100827,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100828,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100829,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100830,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100831,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100832,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100833,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100834,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100835,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100836,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100837,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100838,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100839,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100840,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100841,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100842,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100843,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100844,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100845,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100846,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100847,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100848,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100849,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100850,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100851,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100852,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100853,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100854,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100855,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100856,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100857,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100858,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100859,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100860,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100861,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100862,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100863,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100864,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100865,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100866,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100867,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100868,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100869,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100870,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100871,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100872,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100873,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100874,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100875,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100876,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100877,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100878,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100879,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100880,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100881,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100882,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100883,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100884,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100885,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100886,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100887,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100888,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100889,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100890,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100891,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100892,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100893,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100894,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100895,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100896,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100897,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100898,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100899,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100900,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
